SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
2739,9,W91711180305499-WEd1a,Neem Tree,Azadirachta indica,19.29461282,76.49957165,60,34,10_50,27,Good,ward9,Pravin More,Private,Good
2740,9,W91711180310549-WEd1a,Neem Tree,Azadirachta indica,19.29483338,76.49936512,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2741,9,W91711180313034-WEd1a,Neem Tree,Azadirachta indica,19.29486629,76.49967693,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
2742,9,W91711180313679-WEd1a,Neem Tree,Azadirachta indica,19.29495806,76.49972286,49,28,10_50,22,Good,ward9,Pravin More,Private,Good
2743,9,W91711180314872-WEd1a,Neem Tree,Azadirachta indica,19.29480522,76.49947945,41,23,10_50,18,Good,ward9,Pravin More,Private,Good
2744,9,W91711180320640-WEd1a,Neem Tree,Azadirachta indica,19.29547545,76.49991732,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2745,9,W91711180321273-WEd1a,Neem Tree,Azadirachta indica,19.29548621,76.49998035,61,35,10_50,27,Good,ward9,Pravin More,Private,Good
2746,9,W91711180322013-WEd1a,Neem Tree,Azadirachta indica,19.29545836,76.50000818,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
2747,9,W91711180322588-WEd1a,Neem Tree,Azadirachta indica,19.29544886,76.49996661,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2748,9,W91711180324554-WEd1a,Neem Tree,Azadirachta indica,19.29543937,76.4999304,61,35,10_50,27,Good,ward9,Pravin More,Private,Good
2749,9,W91711180329468-WEd1a,Neem Tree,Azadirachta indica,19.29576721,76.4998221,35,20,10_50,16,Good,ward9,Pravin More,Private,Good
2750,9,W91711180341570-WEd1a,Neem Tree,Azadirachta indica,19.29700987,76.50137007,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2751,9,W91711180341905-WEd1a,Neem Tree,Azadirachta indica,19.29703012,76.50143847,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2752,9,W91711183363541-WEd1a,Neem Tree,Azadirachta indica,19.29307584,76.499516,62,35,10_50,28,Good,ward9,Pravin More,Private,Good
2753,9,W91711183363958-WEd1a,Neem Tree,Azadirachta indica,19.29312837,76.49953175,40,23,10_50,18,Good,ward9,Pravin More,Private,Good
2754,9,W91711183365494-WEd1a,Neem Tree,Azadirachta indica,19.29319768,76.49948884,42,24,10_50,19,Good,ward9,Pravin More,Private,Good
2755,9,W91711183366208-WEd1a,Neem Tree,Azadirachta indica,19.29314831,76.49941776,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2756,9,W91711183369891-WEd1a,Neem Tree,Azadirachta indica,19.29339957,76.4993963,42,24,10_50,19,Good,ward9,Pravin More,Private,Good
2757,9,W91711183370480-WEd1a,Neem Tree,Azadirachta indica,19.29332394,76.49944257,51,29,10_50,23,Good,ward9,Pravin More,Private,Good
2758,9,W91711183374217-WEd1a,Neem Tree,Azadirachta indica,19.2931461,76.49923705,33,19,10_50,15,Good,ward9,Pravin More,Private,Good
2759,9,W91711183375401-WEd1a,Neem Tree,Azadirachta indica,19.29313407,76.49929941,59,34,10_50,26,Good,ward9,Pravin More,Private,Good
2760,9,W91711183376709-WEd1a,Neem Tree,Azadirachta indica,19.29316413,76.49911936,67,38,10_50,30,Good,ward9,Pravin More,Private,Good
2761,9,W91711183377222-WEd1a,Neem Tree,Azadirachta indica,19.29327331,76.49916328,46,26,10_50,21,Good,ward9,Pravin More,Private,Good
2762,9,W91711183396079-WEd1a,Neem Tree,Azadirachta indica,19.2949954,76.49880387,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2763,9,W91711183398167-WEd1a,Neem Tree,Azadirachta indica,19.29498148,76.49884913,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2764,9,W91711183402669-WEd1a,Neem Tree,Azadirachta indica,19.29542482,76.49887931,35,20,10_50,16,Good,ward9,Pravin More,Private,Good
2765,9,W91711183403256-WEd1a,Neem Tree,Azadirachta indica,19.29539032,76.49884343,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2766,9,W91711183406121-WEd1a,Neem Tree,Azadirachta indica,19.29521375,76.49875827,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2767,9,W91711183407966-WEd1a,Neem Tree,Azadirachta indica,19.29534697,76.4986882,49,28,10_50,22,Good,ward9,Pravin More,Private,Good
2768,9,W91711183457255-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29607732,76.4965716,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2769,9,W91711184137073-WEd1a,Neem Tree,Azadirachta indica,19.29611213,76.49202727,51,29,10_50,23,Good,ward9,Pravin More,Private,Good
2770,9,W91711184137679-WEd1a,Neem Tree,Azadirachta indica,19.29605485,76.49196457,38,22,10_50,17,Good,ward9,Pravin More,Private,Good
2771,9,W91711184140969-WEd1a,Neem Tree,Azadirachta indica,19.29605264,76.49240781,56,32,10_50,25,Good,ward9,Pravin More,Private,Good
2772,9,W91711184153491-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29596688,76.49243262,58,33,10_50,26,Good,ward9,Pravin More,Private,Good
2773,9,W91711184157000-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29571183,76.49233203,70,40,10_50,31,Good,ward9,Pravin More,Private,Good
2774,9,W91711184158091-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29580613,76.49220932,61,35,10_50,27,Good,ward9,Pravin More,Private,Good
2775,9,W91711184161928-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29567196,76.49256472,35,20,10_50,16,Good,ward9,Pravin More,Private,Good
2776,9,W91711184167468-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29564316,76.4925627,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2777,9,W91711184238056-WEd1a,Shrub Tree,Buddleia davidii,19.29769369,76.49346225,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2778,9,W91711184240937-WEd1a,Shrub Tree,Buddleia davidii,19.29764465,76.49342068,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2779,9,W91711184244764-WEd1a,Shrub Tree,Buddleia davidii,19.29780287,76.4935055,33,19,10_50,15,Good,ward9,Pravin More,Private,Good
2780,9,W91711184247720-WEd1a,Shrub Tree,Buddleia davidii,19.29785286,76.49350852,38,22,10_50,17,Good,ward9,Pravin More,Private,Good
2781,9,W91711184250995-WEd1a,Shrub Tree,Buddleia davidii,19.29776901,76.49350114,67,38,10_50,30,Good,ward9,Pravin More,Private,Good
2782,9,W91711184256053-WEd1a,Shrub Tree,Buddleia davidii,19.29772977,76.49348605,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2783,9,W91711184319015-WEd1a,Shrub Tree,Buddleia davidii,19.29767756,76.49326947,45,26,10_50,20,Good,ward9,Pravin More,Private,Good
2784,9,W91711184320729-WEd1a,Shrub Tree,Buddleia davidii,19.29769654,76.49324398,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2785,9,W91711184326211-WEd1a,Shrub Tree,Buddleia davidii,19.29762629,76.49338614,46,26,10_50,21,Good,ward9,Pravin More,Private,Good
2786,9,W91711184332721-WEd1a,Shrub Tree,Buddleia davidii,19.29763737,76.49336234,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2787,9,W91711184333857-WEd1a,Shrub Tree,Buddleia davidii,19.29763547,76.49334658,31,18,10_50,14,Good,ward9,Pravin More,Private,Good
2788,9,W91711185328385-WEd1a,Manila tamarind Tree,Pithecellobium dulce,19.2968757,76.49702154,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2789,9,W91711185329267-WEd1a,Manila tamarind Tree,Pithecellobium dulce,19.29688139,76.49706412,52,30,10_50,23,Good,ward 9,Pravin More,Private,Good
2790,9,W91711185369724-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29665198,76.49733134,67,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2791,9,W91711185370588-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29662445,76.49731927,52,30,10_50,23,Good,ward 9,Pravin More,Private,Good
2792,9,W91711185371548-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29660071,76.49731927,70,40,10_50,31,Good,ward 9,Pravin More,Private,Good
2793,9,W91711185373337-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29652318,76.49728239,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
2794,9,W91711185374227-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29650989,76.49725188,31,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2795,9,W91711185383108-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29659185,76.49736017,53,30,10_50,24,Good,ward 9,Pravin More,Private,Good
2796,9,W91711185456003-WEd1a,Neem Tree,Azadirachta indica,19.29668046,76.49765823,65,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2797,9,W91711185456843-WEd1a,Neem Tree,Azadirachta indica,19.29666052,76.49766963,33,19,10_50,15,Good,ward 9,Pravin More,Private,Good
2798,9,W91711185471337-WEd1a,Neem Tree,Azadirachta indica,19.29565202,76.4978775,66,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2799,9,W91711185471981-WEd1a,Neem Tree,Azadirachta indica,19.29570582,76.49790298,63,36,10_50,28,Good,ward 9,Pravin More,Private,Good
2800,9,W91711185473390-WEd1a,Neem Tree,Azadirachta indica,19.29577322,76.49789561,52,30,10_50,23,Good,ward 9,Pravin More,Private,Good
2801,9,W91711185487218-WEd1a,Tamarind Tree,Tamarindus indica,19.29575328,76.49791472,54,31,10_50,24,Good,ward 9,Pravin More,Private,Good
2802,9,W91711185488334-WEd1a,Tamarind Tree,Tamarindus indica,19.29570771,76.49787247,64,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2803,9,W91711185510974-WEd1a,Tamarind Tree,Tamarindus indica,19.29582543,76.49751239,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2804,9,W91711185511646-WEd1a,Tamarind Tree,Tamarindus indica,19.29586435,76.49740174,69,39,10_50,31,Good,ward 9,Pravin More,Private,Good
2805,9,W91711185520594-WEd1a,Tamarind Tree,Tamarindus indica,19.29572955,76.49809979,56,32,10_50,25,Good,ward 9,Pravin More,Private,Good
2806,9,W91711185521587-WEd1a,Tamarind Tree,Tamarindus indica,19.29567955,76.49812728,46,26,10_50,21,Good,ward 9,Pravin More,Private,Good
2807,9,W91711185534197-WEd1a,Tamarind Tree,Tamarindus indica,19.29550867,76.49844177,66,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2808,9,W91711185536370-WEd1a,Tamarind Tree,Tamarindus indica,19.29557924,76.49861276,69,39,10_50,31,Good,ward 9,Pravin More,Private,Good
2809,9,W91711185536925-WEd1a,Tamarind Tree,Tamarindus indica,19.29564727,76.49869055,69,39,10_50,31,Good,ward 9,Pravin More,Private,Good
2810,9,W91711185540853-WEd1a,Tamarind Tree,Tamarindus indica,19.2956131,76.49878174,43,25,10_50,19,Good,ward 9,Pravin More,Private,Good
2811,9,W91711185547451-WEd1a,Tamarind Tree,Tamarindus indica,19.2953688,76.49752311,41,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2812,9,W91711185578099-WEd1a,Neem Tree,Azadirachta indica,19.2957074,76.49553593,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2813,9,W91711185581986-WEd1a,Neem Tree,Azadirachta indica,19.29555487,76.49604488,36,21,10_50,16,Good,ward 9,Pravin More,Private,Good
2814,9,W91711185582943-WEd1a,Neem Tree,Azadirachta indica,19.29551722,76.49598386,64,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2815,9,W91711185589839-WEd1a,Neem Tree,Azadirachta indica,19.29570518,76.49624001,41,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2816,9,W91711185595237-WEd1a,Neem Tree,Azadirachta indica,19.29548842,76.49636038,63,36,10_50,28,Good,ward 9,Pravin More,Private,Good
2817,9,W91711185596528-WEd1a,Neem Tree,Azadirachta indica,19.29558367,76.49651427,37,21,10_50,17,Good,ward 9,Pravin More,Private,Good
2818,9,W91711185608200-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29560234,76.4966229,55,31,10_50,25,Good,ward 9,Pravin More,Private,Good
2819,9,W91711185608829-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29554886,76.49662491,58,33,10_50,26,Good,ward 9,Pravin More,Private,Good
2820,9,W91711185679498-WEd1a,Tamarind Tree,Tamarindus indica,19.29506787,76.4972502,70,40,10_50,31,Good,ward 9,Pravin More,Private,Good
2821,9,W91711185680442-WEd1a,Tamarind Tree,Tamarindus indica,19.29503496,76.49725355,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2822,9,W91711185681893-WEd1a,Tamarind Tree,Tamarindus indica,19.29505616,76.49743058,53,30,10_50,24,Good,ward 9,Pravin More,Private,Good
2823,9,W91711185702119-WEd1a,Neem Tree,Azadirachta indica,19.29342615,76.49764147,34,19,10_50,15,Good,ward 9,Pravin More,Private,Good
2824,9,W91711185703112-WEd1a,Neem Tree,Azadirachta indica,19.29354387,76.49770215,41,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2825,9,W91711185704227-WEd1a,Neem Tree,Azadirachta indica,19.2934983,76.49770383,39,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2826,9,W91711185708776-WEd1a,Neem Tree,Azadirachta indica,19.2939005,76.49769008,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2827,9,W91711185714445-WEd1a,Neem Tree,Azadirachta indica,19.29390082,76.49754759,61,35,10_50,27,Good,ward 9,Pravin More,Private,Good
2828,9,W91711185720564-WEd1a,Neem Tree,Azadirachta indica,19.2940736,76.49745338,43,25,10_50,19,Good,ward 9,Pravin More,Private,Good
2829,9,W91711185731839-WEd1a,Coconut Tree,Cocos nucifera,19.29403246,76.49742857,30,17,10_50,13,Good,ward 9,Pravin More,Private,Good
2830,9,W91711185750568-WEd1a,Indian-almond Tree,Terminalia catappa,19.29367235,76.49741683,30,17,10_50,13,Good,ward 9,Pravin More,Private,Good
2831,9,W91711185751105-WEd1a,Indian-almond Tree,Terminalia catappa,19.29364798,76.49738498,55,31,10_50,25,Good,ward 9,Pravin More,Private,Good
2832,9,W91711185751551-WEd1a,Indian-almond Tree,Terminalia catappa,19.29364133,76.49742991,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2833,9,W91711185819145-WEd1a,Neem Tree,Azadirachta indica,19.2956748,76.49502028,54,31,10_50,24,Good,ward 9,Pravin More,Private,Good
2834,9,W91711185819523-WEd1a,Neem Tree,Azadirachta indica,19.2956517,76.49509605,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
2835,9,W91711185820749-WEd1a,Neem Tree,Azadirachta indica,19.29563778,76.49518356,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2836,9,W91711185822807-WEd1a,Neem Tree,Azadirachta indica,19.29561658,76.4953294,31,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2837,9,W91711213531575-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29525583,76.49797574,51,29,10_50,23,Good,9,Pravin More,Private,Good
2838,9,W91711213532229-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29526944,76.49804614,52,30,10_50,23,Good,9,Pravin More,Private,Good
2839,9,W91711213532732-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29521913,76.49801563,68,39,10_50,30,Good,9,Pravin More,Private,Good
2840,9,W91711213533270-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29517609,76.4979687,34,19,10_50,15,Good,9,Pravin More,Private,Good
2841,9,W91711213534789-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29513147,76.49800457,48,27,10_50,22,Good,9,Pravin More,Private,Good
2842,9,W91711213535395-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29509508,76.49798345,59,34,10_50,26,Good,9,Pravin More,Private,Good
2843,9,W91711213537098-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29526438,76.49811186,61,35,10_50,27,Good,9,Pravin More,Private,Good
2844,9,W91711213537777-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29523368,76.49807766,65,37,10_50,29,Good,9,Pravin More,Private,Good
2845,9,W91711213538416-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.2952359,76.49815209,37,21,10_50,17,Good,9,Pravin More,Private,Good
2846,9,W91711213540151-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29525077,76.49821647,45,26,10_50,20,Good,9,Pravin More,Private,Good
2847,9,W91711213540846-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.2952166,76.49818797,51,29,10_50,23,Good,9,Pravin More,Private,Good
2848,9,W91711213541468-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29517229,76.49818126,57,33,10_50,26,Good,9,Pravin More,Private,Good
2849,9,W91711213542134-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29525299,76.49826407,44,25,10_50,20,Good,9,Pravin More,Private,Good
2850,9,W91711213543383-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29525489,76.49831571,33,19,10_50,15,Good,9,Pravin More,Private,Good
2851,9,W91711213544006-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29525742,76.49836734,65,37,10_50,29,Good,9,Pravin More,Private,Good
2852,9,W91711213544519-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29522166,76.4983204,43,25,10_50,19,Good,9,Pravin More,Private,Good
2853,9,W91711213544879-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29518558,76.49831604,66,38,10_50,30,Good,9,Pravin More,Private,Good
2854,9,W91711213545566-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29523495,76.49839483,45,26,10_50,20,Good,9,Pravin More,Private,Good
2855,9,W91711213546924-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29527166,76.49845049,65,37,10_50,29,Good,9,Pravin More,Private,Good
2856,9,W91711213547563-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29524033,76.49847463,34,19,10_50,15,Good,9,Pravin More,Private,Good
2857,9,W91711213557067-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29540678,76.49819367,32,18,10_50,14,Good,9,Pravin More,Private,Good
2858,9,W91711213593761-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29527514,76.49917368,30,17,10_50,13,Good,9,Pravin More,Private,Good
2859,9,W91711213600475-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29504667,76.49901442,33,19,10_50,15,Good,9,Pravin More,Private,Good
2860,9,W91711213615660-WEd1a,Neem Tree,Azadirachta indica,19.2947087,76.49775915,50,29,10_50,22,Good,9,Pravin More,Private,Good
2861,9,W91711213616230-WEd1a,Neem Tree,Azadirachta indica,19.29466725,76.49775244,64,37,10_50,29,Good,9,Pravin More,Private,Good
2862,9,W91711213617295-WEd1a,Neem Tree,Azadirachta indica,19.29458339,76.49780709,70,40,10_50,31,Good,9,Pravin More,Private,Good
2863,9,W91711213617877-WEd1a,Neem Tree,Azadirachta indica,19.2945451,76.49783559,46,26,10_50,21,Good,9,Pravin More,Private,Good
2864,9,W91711213618329-WEd1a,Neem Tree,Azadirachta indica,19.29458054,76.49785805,60,34,10_50,27,Good,9,Pravin More,Private,Good
2865,9,W91711213618985-WEd1a,Neem Tree,Azadirachta indica,19.29454447,76.49787314,52,30,10_50,23,Good,9,Pravin More,Private,Good
2866,9,W91711213619497-WEd1a,Neem Tree,Azadirachta indica,19.29459067,76.49790734,68,39,10_50,30,Good,9,Pravin More,Private,Good
2867,9,W91711213624778-WEd1a,Neem Tree,Azadirachta indica,19.29501755,76.4979811,48,27,10_50,22,Good,9,Pravin More,Private,Good
2868,9,W91711213625146-WEd1a,Neem Tree,Azadirachta indica,19.29497009,76.49797942,36,21,10_50,16,Good,9,Pravin More,Private,Good
2869,9,W91711213639143-WEd1a,Neem Tree,Azadirachta indica,19.29538779,76.49617363,59,34,10_50,26,Good,9,Pravin More,Private,Good
2870,9,W91711213639740-WEd1a,Neem Tree,Azadirachta indica,19.29536343,76.49615016,50,29,10_50,22,Good,9,Pravin More,Private,Good
2871,9,W91711213640369-WEd1a,Neem Tree,Azadirachta indica,19.29531722,76.49613943,35,20,10_50,16,Good,9,Pravin More,Private,Good
2872,9,W91711213641714-WEd1a,Neem Tree,Azadirachta indica,19.29550677,76.49620816,64,37,10_50,29,Good,9,Pravin More,Private,Good
2873,9,W91711213646953-WEd1a,Neem Tree,Azadirachta indica,19.29560519,76.49623431,43,25,10_50,19,Good,9,Pravin More,Private,Good
2874,9,W91711213648817-WEd1a,Neem Tree,Azadirachta indica,19.29572797,76.49630975,31,18,10_50,14,Good,9,Pravin More,Private,Good
2875,9,W91711213657843-WEd1a,Neem Tree,Azadirachta indica,19.29537102,76.49592485,35,20,10_50,16,Good,9,Pravin More,Private,Good
2876,9,W91711213661929-WEd1a,Neem Tree,Azadirachta indica,19.29547988,76.4955993,33,19,10_50,15,Good,9,Pravin More,Private,Good
2877,9,W91711213663600-WEd1a,Neem Tree,Azadirachta indica,19.29556025,76.49555773,54,31,10_50,24,Good,9,Pravin More,Private,Good
2878,9,W91711213670309-WEd1a,Neem Tree,Azadirachta indica,19.29500205,76.49516646,46,26,10_50,21,Good,9,Pravin More,Private,Good
2879,9,W91711213671519-WEd1a,Neem Tree,Azadirachta indica,19.29496787,76.49512656,39,22,10_50,17,Good,9,Pravin More,Private,Good
2880,9,W91711213674536-WEd1a,Neem Tree,Azadirachta indica,19.29507451,76.49488047,49,28,10_50,22,Good,9,Pravin More,Private,Good
2881,9,W91711213675367-WEd1a,Neem Tree,Azadirachta indica,19.29502135,76.49487779,70,40,10_50,31,Good,9,Pravin More,Private,Good
2882,9,W91711213676971-WEd1a,Neem Tree,Azadirachta indica,19.29511976,76.49492875,60,34,10_50,27,Good,9,Pravin More,Private,Good
2883,9,W91711213678086-WEd1a,Neem Tree,Azadirachta indica,19.29521881,76.49495389,36,21,10_50,16,Good,9,Pravin More,Private,Good
2884,9,W91711213679110-WEd1a,Neem Tree,Azadirachta indica,19.29532988,76.49489924,52,30,10_50,23,Good,9,Pravin More,Private,Good
2885,9,W91711213683241-WEd1a,Neem Tree,Azadirachta indica,19.29492009,76.49488281,30,17,10_50,13,Good,9,Pravin More,Private,Good
2886,9,W91711213684283-WEd1a,Neem Tree,Azadirachta indica,19.29482421,76.49485096,37,21,10_50,17,Good,9,Pravin More,Private,Good
2887,9,W91711213685804-WEd1a,Neem Tree,Azadirachta indica,19.29484066,76.49474233,45,26,10_50,20,Good,9,Pravin More,Private,Good
2888,9,W91711213686838-WEd1a,Neem Tree,Azadirachta indica,19.2947318,76.4948513,37,21,10_50,17,Good,9,Pravin More,Private,Good
2889,9,W91711213688753-WEd1a,Neem Tree,Azadirachta indica,19.29468022,76.49476949,53,30,10_50,24,Good,9,Pravin More,Private,Good
2890,9,W91711213689919-WEd1a,Neem Tree,Azadirachta indica,19.2945701,76.49478726,60,34,10_50,27,Good,9,Pravin More,Private,Good
2891,9,W91711213690548-WEd1a,Neem Tree,Azadirachta indica,19.29460396,76.49473462,51,29,10_50,23,Good,9,Pravin More,Private,Good
2892,9,W91711213699335-WEd1a,Neem Tree,Azadirachta indica,19.29529919,76.49426725,44,25,10_50,20,Good,9,Pravin More,Private,Good
